ID,Source,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight,Hour,Duration
A-2672,MapQuest,241.0,2,2016-07-11 02:12:12,2016-07-11 03:12:12,37.801285,-122.42459099999999,,,0.0,Lane blocked due to accident on US-101 Lombard St Southbound at US-101 Lombard St.,,Van Ness Ave,R,San Francisco,San Francisco,CA,94109,US,US/Pacific,KOAK,2016-07-11 01:53:00,62.1,,75.0,29.97,10.0,East,3.5,,Clear,True,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night,02,60
A-2762,MapQuest,247.0,2,2016-07-12 08:28:48,2016-07-12 09:14:36,37.744259,-122.38729099999999,,,0.0,Delays due to accident on 3rd St near Custer Ave.,3557.0,3rd St,R,San Francisco,San Francisco,CA,94124-1454,US,US/Pacific,KSFO,2016-07-12 08:56:00,60.1,,69.0,30.0,10.0,West,6.9,,Partly Cloudy,False,False,True,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day,08,45
A-2797,MapQuest,241.0,3,2016-07-12 11:39:53,2016-07-12 12:09:53,37.731983,-122.41541299999999,,,0.0,#2 lane blocked due to accident on I-280 Northbound at Exit 53 Alemany Blvd.,,John F Foran Fwy,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2016-07-12 11:56:00,64.9,,61.0,30.01,10.0,West,17.3,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,11,30
A-2865,MapQuest,201.0,3,2016-07-12 20:57:42,2016-07-12 21:27:42,37.733841,-122.410698,,,0.0,Accident on I-280 Eastbound at Exits 54 54A 54B US-101.,,John F Foran Fwy,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2016-07-12 20:56:00,60.1,,72.0,29.96,10.0,West,15.0,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day,20,30
A-2880,MapQuest,201.0,2,2016-07-13 04:45:15,2016-07-13 05:45:15,37.764782000000004,-122.424049,,,0.0,Accident on Guerrero St both ways at 16th St.,,16th St,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2016-07-13 04:56:00,55.0,,86.0,29.97,10.0,WNW,5.8,,Partly Cloudy,True,False,True,False,False,False,False,False,True,False,False,True,False,Night,Night,Night,Day,04,60
A-2900,MapQuest,201.0,2,2016-07-13 10:23:23,2016-07-13 10:53:23,37.786781,-122.39209,,,0.0,Accident on Harrison St at I-80.,400.0,Harrison St,R,San Francisco,San Francisco,CA,94105-2610,US,US/Pacific,KOAK,2016-07-13 09:53:00,64.9,,68.0,30.01,10.0,West,6.9,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,10,30
A-2913,MapQuest,241.0,2,2016-07-13 11:41:11,2016-07-13 12:11:11,37.752502,-122.40300800000001,,,0.0,#1 and #2 lane blocked due to accident on US-101 Southbound at Exit 432 Cesar Chavez.,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2016-07-13 11:53:00,72.0,,51.0,30.01,10.0,West,5.8,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,11,30
A-3015,MapQuest,201.0,3,2016-07-14 12:01:56,2016-07-14 12:31:56,37.731277,-122.43521899999999,,,0.0,Accident on I-280 Northbound after Exit 52 San Jose Ave.,,John F Foran Fwy,R,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,2016-07-14 11:56:00,66.9,,59.0,30.0,10.0,WNW,18.4,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,12,30
A-3109,MapQuest,201.0,2,2016-07-15 01:19:52,2016-07-15 02:19:52,37.807072,-122.47561599999999,,,0.0,Left lane blocked due to accident on US-101 Golden Gate Brg Southbound after Exit 439 Transit Transfer Facility.,,Golden Gate Brg S,R,San Francisco,San Francisco,CA,94129,US,US/Pacific,KSFO,2016-07-15 00:56:00,54.0,,90.0,29.96,10.0,WNW,8.1,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,01,60
A-3119,MapQuest,241.0,3,2016-07-15 04:18:26,2016-07-15 05:18:26,37.785542,-122.39138,,,0.0,Lane blocked due to accident on I-80 Eastbound at Exits 2B 2C Harrison St.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94105,US,US/Pacific,KOAK,2016-07-15 03:53:00,59.0,,83.0,29.93,10.0,NNW,9.2,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Day,04,60
A-3122,MapQuest,241.0,3,2016-07-15 04:40:28,2016-07-15 05:40:28,37.769375,-122.405533,,,0.0,Lane blocked due to accident on I-80 Westbound at Exits 1A 1B US-101.,15.0,San Bruno Ave,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2016-07-15 04:56:00,54.0,,86.0,29.93,10.0,Calm,,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day,04,60
A-3160,MapQuest,201.0,2,2016-07-15 11:48:36,2016-07-15 12:33:36,37.752502,-122.40300800000001,,,0.0,Accident on US-101 Southbound at Exit 432 Cesar Chavez.,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2016-07-15 11:53:00,69.1,,57.0,29.95,10.0,WNW,9.2,,Scattered Clouds,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,11,45
A-3166,MapQuest,201.0,3,2016-07-15 12:20:35,2016-07-15 12:50:35,37.74596,-122.39436299999998,,,0.0,Accident on I-280 Northbound at Exit 55 Cesar Chavez.,,I-280 S,R,San Francisco,San Francisco,CA,94124,US,US/Pacific,KSFO,2016-07-15 11:56:00,66.0,,68.0,29.95,10.0,NNE,10.4,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,12,30
A-3167,MapQuest,247.0,3,2016-07-15 12:18:21,2016-07-15 12:48:21,37.752613000000004,-122.39156299999999,,,0.0,Delays due to accident on I-280 Northbound before Exit 55 Pennsylvania Ave.,,I-280 S,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2016-07-15 11:53:00,69.1,,57.0,29.95,10.0,WNW,9.2,,Scattered Clouds,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,12,30
A-3320,MapQuest,201.0,2,2016-07-16 16:30:27,2016-07-16 17:30:27,37.740299,-122.407852,,,0.0,Accident on US-101 Northbound at Exits 430A 430B 431 I-280.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94110,US,US/Pacific,KSFO,2016-07-16 16:56:00,71.1,,53.0,29.85,10.0,NW,16.1,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,16,60
A-3449,MapQuest,201.0,3,2016-07-19 00:44:54,2016-07-19 01:44:54,37.726318,-122.44603700000002,,,0.0,Accident on I-280 Southbound at Exit 51 Ocean Ave.,,I-280 S,R,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,2016-07-19 00:56:00,57.0,,83.0,30.09,10.0,West,9.2,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,00,60
A-3542,MapQuest,246.0,2,2016-07-20 08:43:59,2016-07-20 09:43:59,37.807072,-122.47561599999999,,,0.0,Three lanes blocked due to accident on US-101 Golden Gate Bridge Southbound from Exit 442 to Exit 439.,,Golden Gate Brg S,R,San Francisco,San Francisco,CA,94129,US,US/Pacific,KSFO,2016-07-20 08:38:00,59.0,,78.0,30.09,10.0,West,13.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,08,60
A-3555,MapQuest,229.0,3,2016-07-20 13:05:18,2016-07-20 13:52:46,37.712471,-122.45336200000001,,,0.0,Slow traffic due to accident on I-280 Southbound at Exit 50 Alemany Blvd.,,I-280 S,R,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,2016-07-20 12:56:00,66.0,,60.0,30.06,10.0,NW,18.4,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,13,47
A-3591,MapQuest,201.0,3,2016-07-20 20:58:14,2016-07-20 22:13:14,37.778683,-122.400322,,,0.0,Right hand shoulder blocked due to accident on Harrison St Eastbound around I-80.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2016-07-20 20:53:00,60.1,,78.0,30.03,10.0,West,18.4,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day,20,75
A-3614,MapQuest,343.0,3,2016-07-21 00:28:00,2016-07-21 00:58:00,37.761818,-122.40586100000002,,,0.0,Queueing traffic and right hand shoulder blocked due to accident now on the shoulder on US-101 Northbound at Exit 433A Vermont St.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2016-07-21 00:53:00,57.9,,81.0,30.06,10.0,WSW,10.4,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,00,30
A-3637,MapQuest,201.0,2,2016-07-21 10:35:29,2016-07-21 11:05:29,37.764633,-122.40511299999999,,,0.0,Accident on US-101 Southbound near Vermont St.,,17th St,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2016-07-21 10:56:00,64.0,,65.0,30.12,10.0,West,18.4,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,10,30
A-3669,MapQuest,201.0,3,2016-07-21 13:53:29,2016-07-21 14:23:29,37.729988,-122.403732,,,0.0,Right hand shoulder blocked due to accident on US-101 Northbound at Silver Ave.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2016-07-21 13:56:00,69.1,,54.0,30.11,10.0,West,20.7,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,13,30
A-3694,MapQuest,201.0,2,2016-07-21 16:58:50,2016-07-21 18:13:50,37.761971,-122.41718300000001,,,0.0,Accident and flooded road on Van Ness Ave at 18th St.,698.0,S Van Ness Ave,R,San Francisco,San Francisco,CA,94110-1306,US,US/Pacific,KSFO,2016-07-21 16:56:00,66.9,,61.0,30.1,10.0,West,26.5,,Partly Cloudy,True,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,16,75
A-3787,MapQuest,201.0,2,2016-07-22 11:00:21,2016-07-22 11:30:21,37.735104,-122.40661599999999,,,0.0,Gore point obstructed due to accident on US-101 Northbound at I-280.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2016-07-22 10:56:00,64.9,,63.0,30.13,10.0,WNW,15.0,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,11,30
A-3814,MapQuest,229.0,2,2016-07-22 12:38:01,2016-07-22 13:08:01,37.71965,-122.399437,,,0.0,Slow traffic due to accident on US-101 Southbound before Exits 429B 429C Bay Shore Blvd.,1800.0,Bay Shore Blvd,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2016-07-22 12:56:00,69.1,,54.0,30.12,10.0,WNW,18.4,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,12,30
A-3875,MapQuest,201.0,3,2016-07-22 20:16:55,2016-07-22 20:46:55,37.733913,-122.411354,,,0.0,Accident on I-280 Southbound at Exits 54 54A 54B US-101.,,I-280 S,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2016-07-22 19:56:00,62.1,,70.0,30.03,10.0,WNW,18.4,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,20,30
A-3984,MapQuest,201.0,2,2016-07-23 21:45:06,2016-07-23 22:15:06,37.743103000000005,-122.474617,,,0.0,Accident on Taraval St Westbound at 18th Ave.,800.0,Taraval St,R,San Francisco,San Francisco,CA,94116-2427,US,US/Pacific,KSFO,2016-07-23 21:56:00,57.9,,78.0,29.88,10.0,WNW,17.3,,Partly Cloudy,True,False,True,False,False,False,True,False,False,False,False,False,False,Night,Night,Night,Day,21,30
A-4018,MapQuest,201.0,3,2016-07-24 08:09:03,2016-07-24 15:04:00,37.721278999999996,-122.448204,,,0.0,Right hand shoulder blocked due to accident on I-280 Northbound at Geneva Ave.,,Geneva Ave,R,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,2016-07-24 07:56:00,60.1,,72.0,29.87,10.0,WNW,8.1,,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,08,414
A-4026,MapQuest,201.0,2,2016-07-24 15:06:53,2016-07-24 16:36:53,37.791866,-122.46963500000001,,,0.0,Accident on Lake St Northbound at CA-1 Park Presidio Blvd.,,State Highway 1,R,San Francisco,San Francisco,CA,94129,US,US/Pacific,KSFO,2016-07-24 14:56:00,68.0,,56.0,29.87,10.0,WNW,24.2,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,15,90
A-4033,MapQuest,201.0,3,2016-07-24 16:16:37,2016-07-24 17:46:37,37.740299,-122.407852,,,0.0,Accident on I-280 Northbound at Exits 54 54A 54B US-101.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94110,US,US/Pacific,KSFO,2016-07-24 15:56:00,66.0,,59.0,29.86,10.0,WNW,24.2,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,16,90
A-4129,MapQuest,201.0,3,2016-07-25 12:59:21,2016-07-25 13:29:21,37.781715000000005,-122.39724,,,0.0,Left hand shoulder blocked due to accident on I-80 Westbound at Exits 2 2A Harrison St.,107.0,Perry St,R,San Francisco,San Francisco,CA,94107-4217,US,US/Pacific,KOAK,2016-07-25 12:53:00,68.0,,65.0,29.94,10.0,NW,16.1,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,12,30
A-4225,MapQuest,201.0,3,2016-07-26 08:41:55,2016-07-26 09:11:55,37.785542,-122.39138,,,0.0,Right lane blocked due to accident on I-80 Westbound at I-80 Exits 2B 2C / Fremont St.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94105,US,US/Pacific,KOAK,2016-07-26 08:53:00,66.0,,73.0,29.93,10.0,WNW,5.8,,Scattered Clouds,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,08,30
A-4267,MapQuest,201.0,2,2016-07-26 11:41:16,2016-07-26 12:26:59,37.766132,-122.428825,,,0.0,Accident on Church St at 15th St.,1998.0,15th St,R,San Francisco,San Francisco,CA,94114-1728,US,US/Pacific,KSFO,2016-07-26 11:56:00,72.0,,61.0,29.91,10.0,NNE,5.8,,Mostly Cloudy,False,False,True,False,False,False,True,False,False,False,False,True,False,Day,Day,Day,Day,11,45
A-4273,MapQuest,201.0,3,2016-07-26 12:30:54,2016-07-26 13:00:54,37.709324,-122.467308,,,0.0,Right hand shoulder blocked due to accident on I-280 Northbound at Exits 49 49B CA-1 Junipero Serra Blvd.,,John F Foran Fwy,R,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,2016-07-26 12:56:00,77.0,,45.0,29.89,10.0,NW,10.4,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,12,30
A-4360,MapQuest,201.0,3,2016-07-26 21:44:42,2016-07-26 22:14:42,37.784884999999996,-122.39267,,,0.0,Accident on I-80 Westbound at Exits 2B 2C Harrison St.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2016-07-26 21:53:00,64.9,,70.0,29.86,10.0,NW,3.5,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day,21,30
A-4444,MapQuest,201.0,2,2016-07-27 13:51:58,2016-07-27 14:21:58,37.807072,-122.47561599999999,,,0.0,Accident on US-101 Golden Gate Brg Southbound at Exit 439 Transit Transfer Facility.,,Golden Gate Brg S,R,San Francisco,San Francisco,CA,94129,US,US/Pacific,KSFO,2016-07-27 13:56:00,70.0,,51.0,29.9,10.0,WNW,18.4,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,13,30
A-4445,MapQuest,201.0,2,2016-07-27 13:56:50,2016-07-27 14:26:50,37.749481,-122.40378600000001,,,0.0,Accident on US-101 Southbound near Exit 432 Cesar Chavez.,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94124,US,US/Pacific,KSFO,2016-07-27 13:56:00,70.0,,51.0,29.9,10.0,WNW,18.4,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,13,30
A-4490,MapQuest,201.0,3,2016-07-27 20:36:37,2016-07-27 21:06:37,37.767666,-122.395859,,,0.0,Accident on I-280 Northbound at Exit 57 King St.,,John F Foran Fwy N,R,San Francisco,San Francisco,CA,94158,US,US/Pacific,KOAK,2016-07-27 20:53:00,60.1,,83.0,29.89,10.0,WNW,12.7,,Scattered Clouds,False,False,False,False,False,False,True,False,False,False,False,False,False,Night,Day,Day,Day,20,30
A-4506,MapQuest,241.0,3,2016-07-28 01:21:25,2016-07-28 01:51:25,37.731983,-122.41541299999999,,,0.0,#1 and #2 lane blocked due to accident on I-280 Southbound at Exit 53 Alemany Blvd.,,John F Foran Fwy,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2016-07-28 00:56:00,54.0,,90.0,29.92,10.0,WNW,15.0,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,01,30
A-4543,MapQuest,201.0,2,2016-07-28 11:59:23,2016-07-28 12:44:23,37.772663,-122.422501,,,0.0,Accident on Market St at Valencia St.,,Market St,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2016-07-28 11:56:00,66.9,,59.0,29.92,10.0,WNW,13.8,,Partly Cloudy,False,False,True,False,False,False,True,False,True,False,False,True,False,Day,Day,Day,Day,11,45
A-4555,MapQuest,201.0,2,2016-07-28 13:20:31,2016-07-28 14:05:31,37.750225,-122.387657,,,0.0,Accident on 3rd St at Cesar Chavez.,,3rd St,R,San Francisco,San Francisco,CA,94124,US,US/Pacific,KSFO,2016-07-28 12:56:00,68.0,,59.0,29.91,10.0,WNW,13.8,,Partly Cloudy,False,False,True,False,False,False,True,False,False,False,False,True,False,Day,Day,Day,Day,13,45
A-4566,MapQuest,201.0,2,2016-07-28 14:54:16,2016-07-28 15:39:16,37.78632,-122.472641,,,0.0,Accident on CA-1 Park Presidio Blvd Southbound at Lake St.,,State Highway 1,R,San Francisco,San Francisco,CA,94118,US,US/Pacific,KSFO,2016-07-28 14:56:00,66.9,,59.0,29.88,10.0,WNW,19.6,,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,14,45
A-4710,MapQuest,247.0,2,2016-07-29 13:47:10,2016-07-29 14:32:10,37.778088000000004,-122.401169,,,0.0,Delays due to accident on I-80 Eastbound at 4th St.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2016-07-29 13:53:00,71.1,,57.0,29.84,10.0,WNW,13.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,13,45
A-4798,MapQuest,201.0,2,2016-07-30 05:34:41,2016-07-30 06:04:41,37.727321999999994,-122.40273300000001,,,0.0,Accident on US-101 Southbound at Exits 430A 430B 431 I-280.,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2016-07-30 05:56:00,54.0,,93.0,29.8,10.0,WNW,9.2,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day,05,30
A-4884,MapQuest,201.0,2,2016-07-30 22:34:37,2016-07-30 23:21:15,37.746807000000004,-122.404427,,,0.0,Accident on US-101 Northbound at Exit 432 Cesar Chavez.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94124,US,US/Pacific,KSFO,2016-07-30 22:56:00,57.0,,87.0,29.85,10.0,WNW,12.7,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,22,46
A-4933,MapQuest,201.0,2,2016-07-31 15:57:09,2016-07-31 17:27:09,37.807072,-122.47561599999999,,,0.0,Accident on US-101 Golden Gate Brg Southbound at Exit 439 Transit Transfer Facility.,,Golden Gate Brg S,R,San Francisco,San Francisco,CA,94129,US,US/Pacific,KSFO,2016-07-31 15:56:00,75.9,,48.0,29.88,10.0,SW,12.7,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,15,90
A-4943,MapQuest,201.0,2,2016-07-31 20:09:06,2016-07-31 20:39:06,37.734898,-122.40866100000001,,,0.0,Accident on US-101 Southbound at Exits 430A 430B 431 I-280. Expect delays.,,I-280 S,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2016-07-31 19:56:00,62.1,,78.0,29.88,10.0,West,16.1,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,20,30
A-5052,MapQuest,201.0,3,2016-11-30 17:38:08,2016-11-30 18:07:49,37.785542,-122.39138,,,0.01,Accident on I-80 Eastbound at Exits 2B 2C Harrison St.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94105,US,US/Pacific,KOAK,2016-11-30 17:53:00,51.1,,80.0,30.09,10.0,NNE,6.9,,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Day,Day,17,29
A-5146,MapQuest,201.0,2,2016-12-01 09:54:46,2016-12-01 10:23:33,37.748791,-122.40400700000001,,,0.01,Accident on US-101 Southbound at Cesar Chavez Street.,,Bay Shore Blvd,R,San Francisco,San Francisco,CA,94110,US,US/Pacific,KSFO,2016-12-01 09:56:00,55.0,,64.0,30.15,10.0,North,5.8,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,09,28
A-5198,MapQuest,201.0,3,2016-12-01 12:54:47,2016-12-01 13:24:05,37.767666,-122.395859,,,0.01,Accident on I-280 Northbound at Exit 57 King St.,,John F Foran Fwy N,R,San Francisco,San Francisco,CA,94158,US,US/Pacific,KOAK,2016-12-01 12:53:00,59.0,,49.0,30.1,10.0,NW,10.4,,Partly Cloudy,False,False,False,False,False,False,True,False,False,False,False,False,False,Day,Day,Day,Day,12,29
A-5206,MapQuest,201.0,2,2016-12-01 14:22:45,2016-12-01 14:50:33,37.778027,-122.421516,,,0.01,Accident on Franklin St at Grove St.,400.0,Franklin St,R,San Francisco,San Francisco,CA,94102,US,US/Pacific,KSFO,2016-12-01 13:56:00,59.0,,49.0,30.09,10.0,NW,6.9,,Clear,True,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,14,27
A-5213,MapQuest,202.0,2,2016-12-01 15:31:09,2016-12-01 16:00:31,37.799004,-122.44266499999999,,,0.01,Serious accident on US-101 Lombard St at Divisadero St.,,Divisadero St,R,San Francisco,San Francisco,CA,94123,US,US/Pacific,KSFO,2016-12-01 15:56:00,55.9,,57.0,30.11,10.0,West,12.7,,Scattered Clouds,True,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day,15,29
